Year,month,town,,storey_range,floorArea,flat_model,lease_commence_date,remaining_lease month,resale_price,roomTyp,tenure,price,block_loc,block_num
2023,5,BUKIT BATOK,,19 TO 21,47,Model A,2019,11,368000,2,94,7829.787234,BT BATOK WEST AVE 6,450A
2023,5,BUKIT BATOK,,07 TO 09,47,Model A,2019,11,320000,2,94,6808.510638,BT BATOK WEST AVE 8,440A
2023,5,BUKIT BATOK,,04 TO 06,64,Simplified,1986,6,328000,3,62,5125,BT BATOK EAST AVE 4,269
2023,5,BUKIT BATOK,,04 TO 06,64,Simplified,1986,5,342000,3,62,5343.75,BT BATOK EAST AVE 4,271
2023,5,BUKIT BATOK,,10 TO 12,64,Simplified,1987,8,355000,3,62,5546.875,BT BATOK EAST AVE 4,267
2023,5,BUKIT BATOK,,10 TO 12,73,Model A,1985,9,358000,3,60,4904.109589,BT BATOK ST 11,163
2023,5,BUKIT BATOK,,28 TO 30,68,Model A,2019,8,538000,3,94,7911.764706,BT BATOK ST 21,293D
2023,5,BUKIT BATOK,,31 TO 33,68,Model A,2019,9,540000,3,94,7941.176471,BT BATOK ST 21,293D
2023,5,BUKIT BATOK,,01 TO 03,67,New Generation,1984,7,362000,3,60,5402.985075,BT BATOK ST 21,224
2023,5,BUKIT BATOK,,28 TO 30,68,Premium Apartment,2018,11,505000,3,93,7426.470588,BT BATOK ST 22,296B
2023,5,BUKIT BATOK,,25 TO 27,68,Premium Apartment,2018,11,510000,3,93,7500,BT BATOK ST 22,296B
2023,5,BUKIT BATOK,,16 TO 18,68,Premium Apartment,2018,11,495000,3,93,7279.411765,BT BATOK ST 22,296B
2023,5,BUKIT BATOK,,04 TO 06,68,Premium Apartment,2018,10,450000,3,93,6617.647059,BT BATOK ST 22,296B
2023,5,BUKIT BATOK,,04 TO 06,67,Model A,2019,0,465000,3,95,6940.298507,BT BATOK ST 31,377
2023,5,BUKIT BATOK,,01 TO 03,68,New Generation,1985,1,378000,3,61,5558.823529,BT BATOK ST 31,304
2023,5,BUKIT BATOK,,01 TO 03,64,Simplified,1987,8,347000,3,63,5421.875,BT BATOK ST 34,342
2023,5,BUKIT BATOK,,01 TO 03,73,Model A,1986,4,368000,3,62,5041.09589,BT BATOK ST 52,536
2023,5,BUKIT BATOK,,10 TO 12,60,Improved,1987,0,353000,3,63,5883.333333,BT BATOK ST 52,507
2023,5,BUKIT BATOK,,01 TO 03,64,Simplified,1987,8,350000,3,63,5468.75,BT BATOK WEST AVE 2,425
2023,5,BUKIT BATOK,,07 TO 09,68,New Generation,1988,0,365000,3,64,5367.647059,BT BATOK WEST AVE 2,421
2023,5,BUKIT BATOK,,07 TO 09,68,New Generation,1988,11,363000,3,63,5338.235294,BT BATOK WEST AVE 2,421
2023,5,BUKIT BATOK,,07 TO 09,68,New Generation,1988,0,355000,3,64,5220.588235,BT BATOK WEST AVE 2,420
2023,5,BUKIT BATOK,,01 TO 03,64,Simplified,1987,7,325000,3,63,5078.125,BT BATOK WEST AVE 4,413
2023,5,BUKIT BATOK,,04 TO 06,68,New Generation,1984,3,360000,3,60,5294.117647,BT BATOK WEST AVE 6,148
2023,5,BUKIT BATOK,,07 TO 09,67,Model A,2019,11,458000,3,94,6835.820896,BT BATOK WEST AVE 6,450A
2023,5,BUKIT BATOK,,07 TO 09,68,New Generation,1984,8,365000,3,60,5367.647059,BT BATOK WEST AVE 6,135
2023,5,BUKIT BATOK,,01 TO 03,67,Model A,2019,11,441000,3,94,6582.089552,BT BATOK WEST AVE 6,451A
2023,5,BUKIT BATOK,,07 TO 09,68,New Generation,1984,4,340000,3,60,5000,BT BATOK WEST AVE 6,138
2023,5,BUKIT BATOK,,16 TO 18,67,Model A,2019,11,494000,3,94,7373.134328,BT BATOK WEST AVE 6,450D
2023,5,BUKIT BATOK,,10 TO 12,73,Model A,1984,7,380000,3,60,5205.479452,BT BATOK WEST AVE 6,130
2023,5,BUKIT BATOK,,04 TO 06,67,Model A,2019,10,450000,3,94,6716.41791,BT BATOK WEST AVE 6,451A
2023,5,BUKIT BATOK,,01 TO 03,67,Model A,2019,11,428000,3,94,6388.059701,BT BATOK WEST AVE 8,441C
2023,5,BUKIT BATOK,,10 TO 12,73,Model A,1984,9,360000,3,60,4931.506849,BT BATOK WEST AVE 8,178
2023,5,BUKIT BATOK,,01 TO 03,67,Model A,2019,11,420000,3,94,6268.656716,BT BATOK WEST AVE 8,441C
2023,5,BUKIT BATOK,,07 TO 09,67,New Generation,1985,9,350000,3,60,5223.880597,BT BATOK WEST AVE 8,175
2023,5,BUKIT BATOK,,04 TO 06,67,Model A,2019,11,440000,3,94,6567.164179,BT BATOK WEST AVE 8,441C
2023,5,BUKIT BATOK,,16 TO 18,68,Model A,2019,11,480000,3,94,7058.823529,BT BATOK WEST AVE 9,448B
2023,5,BUKIT BATOK,,01 TO 03,68,Model A,2019,11,438000,3,94,6441.176471,BT BATOK WEST AVE 9,448B
2023,5,BUKIT BATOK,,16 TO 18,68,Model A,2019,11,460000,3,94,6764.705882,BT BATOK WEST AVE 9,448C
2023,5,BUKIT BATOK,,04 TO 06,91,New Generation,1985,4,500000,4,61,5494.505495,BT BATOK CTRL,225
2023,5,BUKIT BATOK,,10 TO 12,103,Model A,1985,11,530000,4,60,5145.631068,BT BATOK EAST AVE 5,247
2023,5,BUKIT BATOK,,01 TO 03,103,Model A,1985,1,490000,4,61,4757.281553,BT BATOK EAST AVE 5,250
2023,5,BUKIT BATOK,,10 TO 12,103,Model A,1985,11,510000,4,60,4951.456311,BT BATOK EAST AVE 5,249
2023,5,BUKIT BATOK,,10 TO 12,91,New Generation,1985,2,488000,4,61,5362.637363,BT BATOK EAST AVE 5,231
2023,5,BUKIT BATOK,,01 TO 03,96,New Generation,1985,2,445000,4,61,4635.416667,BT BATOK EAST AVE 5,235
2023,5,BUKIT BATOK,,19 TO 21,93,Model A,2019,9,685000,4,94,7365.591398,BT BATOK EAST AVE 6,292B
2023,5,BUKIT BATOK,,16 TO 18,93,Model A,2019,9,720000,4,94,7741.935484,BT BATOK EAST AVE 6,292B
2023,5,BUKIT BATOK,,28 TO 30,93,Model A,2019,9,730000,4,94,7849.462366,BT BATOK EAST AVE 6,292B
2023,5,BUKIT BATOK,,31 TO 33,93,Model A,2019,8,765000,4,94,8225.806452,BT BATOK EAST AVE 6,292C
2023,5,BUKIT BATOK,,04 TO 06,93,Model A,2019,8,635000,4,94,6827.956989,BT BATOK EAST AVE 6,292B
2023,5,BUKIT BATOK,,13 TO 15,93,Model A,2019,9,695000,4,94,7473.11828,BT BATOK ST 21,293D
2023,5,BUKIT BATOK,,04 TO 06,92,Model A,2019,9,635000,4,94,6902.173913,BT BATOK ST 21,293C
2023,5,BUKIT BATOK,,07 TO 09,91,New Generation,1985,11,460000,4,60,5054.945055,BT BATOK ST 21,219
2023,5,BUKIT BATOK,,28 TO 30,93,Model A,2019,8,736888,4,94,7923.526882,BT BATOK ST 21,293D
2023,5,BUKIT BATOK,,16 TO 18,93,Model A,2019,9,690000,4,94,7419.354839,BT BATOK ST 21,293D
2023,5,BUKIT BATOK,,31 TO 33,92,Model A,2019,8,750000,4,94,8152.173913,BT BATOK ST 21,293B
2023,5,BUKIT BATOK,,07 TO 09,93,Model A,2019,8,638000,4,94,6860.215054,BT BATOK ST 21,293D
2023,5,BUKIT BATOK,,04 TO 06,103,Model A,1985,10,550000,4,60,5339.805825,BT BATOK ST 21,209
2023,5,BUKIT BATOK,,22 TO 24,92,Premium Apartment,2018,11,758000,4,93,8239.130435,BT BATOK ST 22,296C
2023,5,BUKIT BATOK,,10 TO 12,101,Model A,1998,3,540000,4,74,5346.534653,BT BATOK ST 25,288E
2023,5,BUKIT BATOK,,04 TO 06,84,Simplified,1985,8,410000,4,61,4880.952381,BT BATOK ST 31,369
2023,5,BUKIT BATOK,,04 TO 06,84,Simplified,1985,6,455000,4,61,5416.666667,BT BATOK ST 31,370
2023,5,BUKIT BATOK,,01 TO 03,89,Simplified,1987,5,445000,4,63,5000,BT BATOK ST 33,320
2023,5,BUKIT BATOK,,07 TO 09,84,Simplified,1986,7,445000,4,62,5297.619048,BT BATOK ST 33,331
2023,5,BUKIT BATOK,,10 TO 12,84,Simplified,1986,7,445000,4,62,5297.619048,BT BATOK ST 33,329
2023,5,BUKIT BATOK,,10 TO 12,103,Model A,1987,11,510000,4,62,4951.456311,BT BATOK ST 34,345
2023,5,BUKIT BATOK,,07 TO 09,103,Model A,1986,5,520000,4,62,5048.543689,BT BATOK ST 51,531
2023,5,BUKIT BATOK,,04 TO 06,103,Model A,1987,5,440000,4,63,4271.84466,BT BATOK ST 52,540
2023,5,BUKIT BATOK,,10 TO 12,107,Model A,1986,3,550000,4,62,5140.186916,BT BATOK ST 52,536
2023,5,BUKIT BATOK,,01 TO 03,86,Model A,2004,5,485000,4,80,5639.534884,BT BATOK WEST AVE 5,391
2023,5,BUKIT BATOK,,13 TO 15,90,Model A,2005,10,510000,4,80,5666.666667,BT BATOK WEST AVE 5,383
2023,5,BUKIT BATOK,,07 TO 09,92,Model A,2004,5,515000,4,80,5597.826087,BT BATOK WEST AVE 5,391
2023,5,BUKIT BATOK,,19 TO 21,92,Model A,2004,5,528000,4,80,5739.130435,BT BATOK WEST AVE 5,394
2023,5,BUKIT BATOK,,13 TO 15,93,Model A,2019,11,615000,4,94,6612.903226,BT BATOK WEST AVE 6,452A
2023,5,BUKIT BATOK,,07 TO 09,104,Model A,1984,3,518000,4,60,4980.769231,BT BATOK WEST AVE 6,113
2023,5,BUKIT BATOK,,10 TO 12,95,Premium Apartment,2017,3,685000,4,93,7210.526316,BT BATOK WEST AVE 6,194A
2023,5,BUKIT BATOK,,19 TO 21,93,Model A,2019,11,660000,4,94,7096.774194,BT BATOK WEST AVE 6,450B
2023,5,BUKIT BATOK,,04 TO 06,93,Model A,2019,11,620000,4,94,6666.666667,BT BATOK WEST AVE 6,450C
2023,5,BUKIT BATOK,,04 TO 06,93,Model A,2019,11,595000,4,94,6397.849462,BT BATOK WEST AVE 6,451B
2023,5,BUKIT BATOK,,10 TO 12,93,New Generation,1984,6,500000,4,60,5376.344086,BT BATOK WEST AVE 6,136
2023,5,BUKIT BATOK,,07 TO 09,93,Model A,2019,11,606000,4,94,6516.129032,BT BATOK WEST AVE 6,450C
2023,5,BUKIT BATOK,,04 TO 06,111,Model A,1984,4,555000,4,60,5000,BT BATOK WEST AVE 6,114
2023,5,BUKIT BATOK,,10 TO 12,93,Model A,2019,11,645000,4,94,6935.483871,BT BATOK WEST AVE 6,450B
2023,5,BUKIT BATOK,,01 TO 03,93,Model A,2019,11,615000,4,94,6612.903226,BT BATOK WEST AVE 6,450B
2023,5,BUKIT BATOK,,07 TO 09,92,Model A,2019,11,578000,4,94,6282.608696,BT BATOK WEST AVE 8,441A
2023,5,BUKIT BATOK,,10 TO 12,92,Model A,2019,9,635000,4,94,6902.173913,BT BATOK WEST AVE 8,445A
2023,5,BUKIT BATOK,,04 TO 06,92,Model A,2019,11,570000,4,94,6195.652174,BT BATOK WEST AVE 8,441B
2023,5,BUKIT BATOK,,10 TO 12,92,Model A,2019,9,602000,4,94,6543.478261,BT BATOK WEST AVE 8,445A
2023,5,BUKIT BATOK,,10 TO 12,92,Model A,2019,11,650000,4,94,7065.217391,BT BATOK WEST AVE 8,441B
2023,5,BUKIT BATOK,,07 TO 09,92,Model A,2019,11,590000,4,94,6413.043478,BT BATOK WEST AVE 8,440C
2023,5,BUKIT BATOK,,07 TO 09,92,Model A,2019,11,605000,4,94,6576.086957,BT BATOK WEST AVE 8,442C
2023,5,BUKIT BATOK,,04 TO 06,92,Model A,2019,11,550000,4,94,5978.26087,BT BATOK WEST AVE 8,442B
2023,5,BUKIT BATOK,,01 TO 03,92,Model A,2019,11,555000,4,94,6032.608696,BT BATOK WEST AVE 8,440B
2023,5,BUKIT BATOK,,10 TO 12,92,Model A,2019,10,618000,4,94,6717.391304,BT BATOK WEST AVE 8,443A
2023,5,BUKIT BATOK,,04 TO 06,92,Model A,2019,11,570000,4,94,6195.652174,BT BATOK WEST AVE 8,442A
2023,5,BUKIT BATOK,,07 TO 09,92,Model A,2019,10,575000,4,94,6250,BT BATOK WEST AVE 8,441B
2023,5,BUKIT BATOK,,01 TO 03,92,Model A,2019,8,525000,4,94,5706.521739,BT BATOK WEST AVE 8,446A
2023,5,BUKIT BATOK,,16 TO 18,93,Model A,2019,11,665000,4,94,7150.537634,BT BATOK WEST AVE 9,449B
2023,5,BUKIT BATOK,,10 TO 12,93,Model A,2019,11,615000,4,94,6612.903226,BT BATOK WEST AVE 9,449B
2023,5,BUKIT BATOK,,16 TO 18,93,Model A,2019,10,660000,4,94,7096.774194,BT BATOK WEST AVE 9,449A
2023,5,BUKIT BATOK,,04 TO 06,93,Model A,2019,11,608000,4,94,6537.634409,BT BATOK WEST AVE 9,448C
2023,5,BUKIT BATOK,,13 TO 15,93,Model A,2019,11,660000,4,94,7096.774194,BT BATOK WEST AVE 9,449A
2023,5,BUKIT BATOK,,10 TO 12,93,Model A,2019,10,630000,4,94,6774.193548,BT BATOK WEST AVE 9,449B
2023,5,BUKIT BATOK,,16 TO 18,93,Model A,2019,10,648000,4,94,6967.741935,BT BATOK WEST AVE 9,449B
2023,5,BUKIT BATOK,,10 TO 12,113,Improved,2019,8,780000,5,94,6902.654867,BT BATOK EAST AVE 6,292B
2023,5,BUKIT BATOK,,04 TO 06,113,Improved,2019,8,805000,5,94,7123.893805,BT BATOK EAST AVE 6,292B
2023,5,BUKIT BATOK,,19 TO 21,113,Improved,2019,9,835000,5,94,7389.380531,BT BATOK ST 21,293C
2023,5,BUKIT BATOK,,37 TO 39,113,Improved,2019,9,933888,5,94,8264.495575,BT BATOK ST 21,293C
2023,5,BUKIT BATOK,,01 TO 03,113,Improved,2019,9,810000,5,94,7168.141593,BT BATOK ST 21,293C
2023,5,BUKIT BATOK,,37 TO 39,113,Improved,2019,9,918000,5,94,8123.893805,BT BATOK ST 21,293B
2023,5,BUKIT BATOK,,28 TO 30,115,Premium Apartment,2018,11,870000,5,93,7565.217391,BT BATOK ST 22,296A
2023,5,BUKIT BATOK,,04 TO 06,122,Improved,1998,10,650000,5,73,5327.868852,BT BATOK ST 24,291E
2023,5,BUKIT BATOK,,04 TO 06,122,Improved,1986,7,585000,5,62,4795.081967,BT BATOK ST 33,331
2023,5,BUKIT BATOK,,22 TO 24,118,Improved,2005,9,680000,5,80,5762.711864,BT BATOK WEST AVE 5,388
2023,5,BUKIT BATOK,,07 TO 09,132,Model A,1985,11,660000,5,60,5000,BT BATOK WEST AVE 6,111
2023,5,BUKIT BATOK,,19 TO 21,115,Improved,2019,11,795000,5,94,6913.043478,BT BATOK WEST AVE 6,453A
2023,5,BUKIT BATOK,,16 TO 18,115,Improved,2019,11,786000,5,94,6834.782609,BT BATOK WEST AVE 6,453A
2023,5,BUKIT BATOK,,07 TO 09,113,Improved,2019,11,780000,5,94,6902.654867,BT BATOK WEST AVE 6,451B
2023,5,BUKIT BATOK,,22 TO 24,115,Improved,2019,11,832888,5,94,7242.504348,BT BATOK WEST AVE 6,452A
2023,5,BUKIT BATOK,,10 TO 12,132,Model A,1985,11,715000,5,60,5416.666667,BT BATOK WEST AVE 6,111
2023,5,BUKIT BATOK,,19 TO 21,113,Improved,2019,10,880000,5,94,7787.610619,BT BATOK WEST AVE 6,450B
2023,5,BUKIT BATOK,,01 TO 03,115,Improved,2019,10,755000,5,94,6565.217391,BT BATOK WEST AVE 6,453A
2023,5,BUKIT BATOK,,01 TO 03,112,Improved,2019,9,720000,5,94,6428.571429,BT BATOK WEST AVE 8,445A
2023,5,BUKIT BATOK,,07 TO 09,112,Improved,2019,11,723000,5,94,6455.357143,BT BATOK WEST AVE 8,443C
2023,5,BUKIT BATOK,,13 TO 15,112,Improved,2019,11,760000,5,94,6785.714286,BT BATOK WEST AVE 8,442A
2023,5,BUKIT BATOK,,07 TO 09,112,Improved,2019,10,745000,5,94,6651.785714,BT BATOK WEST AVE 8,446A
